Latitude,Longitude,Parameter Name,Arithmetic Mean,Units of Measure,City Name,Local Site Name
34.030833,-117.61722,PM2.5 - Local Conditions,14.289766,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,14.289766,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.037373,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.00084,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.00084,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.00084,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.00084,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.00084,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.00084,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.00084,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.030833,-117.61722,PM2.5 - Local Conditions,15.00084,Micrograms/cubic meter (LC),Ontario,Ontario-Route 60 Near Road
34.510961,-117.32554,Nitrogen dioxide (NO2),26.01983,Parts per billion,Victorville,Victorville-Park Avenue
34.510961,-117.32554,Nitrogen dioxide (NO2),10.586001,Parts per billion,Victorville,Victorville-Park Avenue
34.510961,-117.32554,Ozone,0.059881,Parts per million,Victorville,Victorville-Park Avenue
34.510961,-117.32554,Ozone,0.054612,Parts per million,Victorville,Victorville-Park Avenue
34.510961,-117.32554,Ozone,0.054612,Parts per million,Victorville,Victorville-Park Avenue
34.510961,-117.32554,Ozone,0.054612,Parts per million,Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.088526,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.062117,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.062117,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.062117,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.062117,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.062117,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.062117,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.062117,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,9.062117,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.947184,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.927451,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.927451,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.927451,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.927451,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.927451,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.927451,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.927451,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
34.510961,-117.32554,PM2.5 - Local Conditions,8.927451,Micrograms/cubic meter (LC),Victorville,Victorville-Park Avenue
35.77446,-117.3721,Nitrogen dioxide (NO2),11.75727,Parts per billion,Searles Valley,Trona - Athol/Telescope #2
35.77446,-117.3721,Nitrogen dioxide (NO2),2.887043,Parts per billion,Searles Valley,Trona - Athol/Telescope #2
35.77446,-117.3721,Ozone,0.054171,Parts per million,Searles Valley,Trona - Athol/Telescope #2
35.77446,-117.3721,Ozone,0.049451,Parts per million,Searles Valley,Trona - Athol/Telescope #2
35.77446,-117.3721,Ozone,0.049451,Parts per million,Searles Valley,Trona - Athol/Telescope #2
35.77446,-117.3721,Ozone,0.049456,Parts per million,Searles Valley,Trona - Athol/Telescope #2
34.10002,-117.49201,Carbon monoxide,0.275617,Parts per million,Fontana,Fontana
34.10002,-117.49201,Carbon monoxide,0.279482,Parts per million,Fontana,Fontana
34.10002,-117.49201,Nitrogen dioxide (NO2),34.173259,Parts per billion,Fontana,Fontana
34.10002,-117.49201,Nitrogen dioxide (NO2),19.415822,Parts per billion,Fontana,Fontana
34.10002,-117.49201,Ozone,0.065606,Parts per million,Fontana,Fontana
34.10002,-117.49201,Ozone,0.054838,Parts per million,Fontana,Fontana
34.10002,-117.49201,Ozone,0.055087,Parts per million,Fontana,Fontana
34.10002,-117.49201,Ozone,0.055205,Parts per million,Fontana,Fontana
34.10002,-117.49201,PM2.5 - Local Conditions,13.599174,Micrograms/cubic meter (LC),Fontana,Fontana
34.10002,-117.49201,PM2.5 - Local Conditions,13.599174,Micrograms/cubic meter (LC),Fontana,Fontana
34.10002,-117.49201,PM2.5 - Local Conditions,13.599174,Micrograms/cubic meter (LC),Fontana,Fontana
34.10002,-117.49201,PM2.5 - Local Conditions,13.599174,Micrograms/cubic meter (LC),Fontana,Fontana
34.10002,-117.49201,PM2.5 - Local Conditions,13.599174,Micrograms/cubic meter (LC),Fontana,Fontana
34.10002,-117.49201,PM2.5 - Local Conditions,13.599174,Micrograms/cubic meter (LC),Fontana,Fontana
34.10002,-117.49201,PM2.5 - Local Conditions,13.599174,Micrograms/cubic meter (LC),Fontana,Fontana
34.10002,-117.49201,PM2.5 - Local Conditions,13.599174,Micrograms/cubic meter (LC),Fontana,Fontana
34.41651,-117.28563,Ozone,0.061008,Parts per million,Hesperia,Hesperia-Olive Street
34.41651,-117.28563,Ozone,0.055231,Parts per million,Hesperia,Hesperia-Olive Street
34.41651,-117.28563,Ozone,0.055231,Parts per million,Hesperia,Hesperia-Olive Street
34.41651,-117.28563,Ozone,0.055305,Parts per million,Hesperia,Hesperia-Olive Street
34.05977,-117.14731,Ozone,0.068862,Parts per million,Redlands,Redlands
34.05977,-117.14731,Ozone,0.059433,Parts per million,Redlands,Redlands
34.05977,-117.14731,Ozone,0.059478,Parts per million,Redlands,Redlands
34.05977,-117.14731,Ozone,0.059534,Parts per million,Redlands,Redlands
34.26464,-116.86147,PM2.5 - Local Conditions,7.334483,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.334483,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.334483,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.334483,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.334483,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.334483,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.334483,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.334483,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.957477,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.948287,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.948287,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.948287,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.948287,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.948287,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.948287,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.948287,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.26464,-116.86147,PM2.5 - Local Conditions,7.948287,Micrograms/cubic meter (LC),Big Bear City,Big Bear
34.106678,-117.274063,Carbon monoxide,0.348327,Parts per million,San Bernardino,San Bernardino
34.106678,-117.274063,Carbon monoxide,0.352489,Parts per million,San Bernardino,San Bernardino
34.106678,-117.274063,Nitrogen dioxide (NO2),28.660167,Parts per billion,San Bernardino,San Bernardino
34.106678,-117.274063,Nitrogen dioxide (NO2),15.666942,Parts per billion,San Bernardino,San Bernardino
34.106678,-117.274063,Ozone,0.068901,Parts per million,San Bernardino,San Bernardino
34.106678,-117.274063,Ozone,0.058917,Parts per million,San Bernardino,San Bernardino
34.106678,-117.274063,Ozone,0.058917,Parts per million,San Bernardino,San Bernardino
34.106678,-117.274063,Ozone,0.058983,Parts per million,San Bernardino,San Bernardino
34.106678,-117.274063,PM2.5 - Local Conditions,13.242478,Micrograms/cubic meter (LC),San Bernardino,San Bernardino
34.106678,-117.274063,PM2.5 - Local Conditions,13.242478,Micrograms/cubic meter (LC),San Bernardino,San Bernardino
34.106678,-117.274063,PM2.5 - Local Conditions,13.242478,Micrograms/cubic meter (LC),San Bernardino,San Bernardino
34.106678,-117.274063,PM2.5 - Local Conditions,13.242478,Micrograms/cubic meter (LC),San Bernardino,San Bernardino
34.106678,-117.274063,PM2.5 - Local Conditions,13.242478,Micrograms/cubic meter (LC),San Bernardino,San Bernardino
34.106678,-117.274063,PM2.5 - Local Conditions,13.242478,Micrograms/cubic meter (LC),San Bernardino,San Bernardino
34.106678,-117.274063,PM2.5 - Local Conditions,13.242478,Micrograms/cubic meter (LC),San Bernardino,San Bernardino
34.106678,-117.274063,PM2.5 - Local Conditions,13.242478,Micrograms/cubic meter (LC),San Bernardino,San Bernardino
32.631242,-117.059088,Nitrogen dioxide (NO2),16.98324,Parts per billion,Chula Vista,Chula Vista
32.631242,-117.059088,Nitrogen dioxide (NO2),7.617069,Parts per billion,Chula Vista,Chula Vista
32.631242,-117.059088,Ozone,0.048401,Parts per million,Chula Vista,Chula Vista
32.631242,-117.059088,Ozone,0.043266,Parts per million,Chula Vista,Chula Vista
32.631242,-117.059088,Ozone,0.043266,Parts per million,Chula Vista,Chula Vista
32.631242,-117.059088,Ozone,0.043341,Parts per million,Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.944395,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.909497,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.909497,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.909497,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.909497,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.909497,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.909497,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.909497,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.631242,-117.059088,PM2.5 - Local Conditions,9.909497,Micrograms/cubic meter (LC),Chula Vista,Chula Vista
32.6509,-116.365,PM2.5 - Local Conditions,6.08258,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.08258,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.03388,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.03388,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.03388,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.03388,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.03388,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.03388,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.03388,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,6.03388,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.360222,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.360222,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.311146,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.311146,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.311146,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.311146,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.311146,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.311146,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.311146,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.6509,-116.365,PM2.5 - Local Conditions,5.311146,Micrograms/cubic meter (LC),Campo,Campo Indian Reservation
32.842318,-116.768293,Nitrogen dioxide (NO2),8.661127,Parts per billion,Alpine,Alpine
32.842318,-116.768293,Nitrogen dioxide (NO2),3.662034,Parts per billion,Alpine,Alpine
32.842318,-116.768293,Ozone,0.060341,Parts per million,Alpine,Alpine
32.842318,-116.768293,Ozone,0.053747,Parts per million,Alpine,Alpine
32.842318,-116.768293,Ozone,0.053747,Parts per million,Alpine,Alpine
32.842318,-116.768293,Ozone,0.053716,Parts per million,Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.765518,Micrograms/cubic meter (LC),Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.714986,Micrograms/cubic meter (LC),Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.714986,Micrograms/cubic meter (LC),Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.714986,Micrograms/cubic meter (LC),Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.714986,Micrograms/cubic meter (LC),Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.714986,Micrograms/cubic meter (LC),Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.714986,Micrograms/cubic meter (LC),Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.714986,Micrograms/cubic meter (LC),Alpine,Alpine
32.842318,-116.768293,PM2.5 - Local Conditions,6.714986,Micrograms/cubic meter (LC),Alpine,Alpine
33.217046,-117.396249,Nitrogen dioxide (NO2),13.078125,Parts per billion,Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,Nitrogen dioxide (NO2),4.949291,Parts per billion,Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,Ozone,0.047236,Parts per million,Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,Ozone,0.042882,Parts per million,Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,Ozone,0.042882,Parts per million,Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,Ozone,0.042808,Parts per million,Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.676322,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.623964,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.623964,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.623964,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.623964,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.623964,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.623964,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.623964,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
33.217046,-117.396249,PM2.5 - Local Conditions,7.623964,Micrograms/cubic meter (LC),Camp Pendleton South,Camp Pendleton
32.578165,-116.921374,Nitrogen dioxide (NO2),20.284078,Parts per billion,Otay Mesa,Donovan
32.578165,-116.921374,Nitrogen dioxide (NO2),7.558121,Parts per billion,Otay Mesa,Donovan
32.578165,-116.921374,Ozone,0.052272,Parts per million,Otay Mesa,Donovan
32.578165,-116.921374,Ozone,0.046131,Parts per million,Otay Mesa,Donovan
32.578165,-116.921374,Ozone,0.046131,Parts per million,Otay Mesa,Donovan
32.578165,-116.921374,Ozone,0.046173,Parts per million,Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.664281,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.617544,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.617544,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.617544,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.617544,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.617544,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.617544,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.617544,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.578165,-116.921374,PM2.5 - Local Conditions,13.617544,Micrograms/cubic meter (LC),Otay Mesa,Donovan
32.845709,-117.123964,Nitrogen dioxide (NO2),13.894751,Parts per billion,San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,Nitrogen dioxide (NO2),5.800263,Parts per billion,San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,Ozone,0.051062,Parts per million,San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,Ozone,0.045724,Parts per million,San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,Ozone,0.045724,Parts per million,San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,Ozone,0.045743,Parts per million,San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.127006,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.090634,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.090634,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.090634,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.090634,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.090634,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.090634,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.090634,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
32.845709,-117.123964,PM2.5 - Local Conditions,8.090634,Micrograms/cubic meter (LC),San Diego,San Diego - Kearny Villa Rd.
