Latitude,Longitude,Parameter Name,Arithmetic Mean,Units of Measure,Local Site Name,Address,City Name,County Name
32.789565,-116.944308,Chloroform,0.0,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Carbon tetrachloride,0.1,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Trichlorofluoromethane,0.2,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Methyl chloroform,0.0,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Tetrachloroethylene,0.0,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Bromomethane,0.0,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,"1,1,2-Trichloro-1,2,2-trifluoroethane",0.1,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Dichlorodifluoromethane,0.492857,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Trichloroethylene,0.02,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,"trans-1,3-Dichloropropene",0.15,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,"cis-1,3-Dichloropropene",0.15,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,m/p Xylene,1.25,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Benzene,1.064286,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Toluene,1.857143,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Ethylbenzene,0.8,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,o-Xylene,0.48,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Styrene,0.4,Parts per billion Carbon,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Light Absorption Coeffiecient,0.068067,Inverse 100 Megameters,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Average Ambient Temperature,14.978431,Degrees Centigrade,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Average Ambient Pressure,752.196078,Millimeters (mercury),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sample Flow Rate CV - Teflon Filter,0.794118,Percent,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sample Flow Rate CV - Nylon Filter,0.819608,Percent,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sample Flow Rate CV - Quartz Filter,0.151282,Percent,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sample Volume - Teflon Filter,9.7,Cubic meter,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sample Volume - Nylon Filter,9.7,Cubic meter,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sample Volume - Quartz Filter,31.702564,Cubic meter,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Average Ambient Temperature for URG3000N,17.104167,Degrees Centigrade,El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Average Ambient Pressure for URG3000N,750.458333,Millimeters (mercury),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,PM2.5 - Local Conditions,8.311111,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Antimony PM2.5 LC,0.000176,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Arsenic PM2.5 LC,0.000216,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Aluminum PM2.5 LC,0.039824,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Barium PM2.5 LC,0.005157,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Bromine PM2.5 LC,0.005451,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Cadmium PM2.5 LC,0.000863,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Calcium PM2.5 LC,0.04402,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Chromium PM2.5 LC,0.00586,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Cobalt PM2.5 LC,0.00064,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Copper PM2.5 LC,0.00284,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Chlorine PM2.5 LC,0.178314,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Cerium PM2.5 LC,7.8e-05,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Cesium PM2.5 LC,-0.002412,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Iron PM2.5 LC,0.06946,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Lead PM2.5 LC,0.001922,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Indium PM2.5 LC,-0.002941,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Manganese PM2.5 LC,0.001608,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Nickel PM2.5 LC,0.0004,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Magnesium PM2.5 LC,0.021686,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Phosphorus PM2.5 LC,0.001902,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Selenium PM2.5 LC,-0.000745,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Tin PM2.5 LC,0.003412,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Titanium PM2.5 LC,0.004941,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Vanadium PM2.5 LC,-0.000118,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Silicon PM2.5 LC,0.093294,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Silver PM2.5 LC,-0.002078,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Zinc PM2.5 LC,0.004196,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Strontium PM2.5 LC,0.002039,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sulfur PM2.5 LC,0.314098,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Rubidium PM2.5 LC,7.8e-05,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Potassium PM2.5 LC,0.08051,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sodium PM2.5 LC,0.341275,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Zirconium PM2.5 LC,0.001137,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Chloride PM2.5 LC,0.424299,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Ammonium Ion PM2.5 LC,0.308824,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sodium Ion Pm2.5 LC,0.373725,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Potassium Ion PM2.5 LC,0.068824,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Total Nitrate PM2.5 LC,1.759804,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC PM2.5 LC TOR,2.024872,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC PM2.5 LC TOR,0.677769,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC1 PM2.5 LC,0.098769,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC2 PM2.5 LC,0.576231,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC3 PM2.5 LC,0.738949,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC4 PM2.5 LC,0.351231,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OP PM2.5 LC TOR,0.263179,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC1 PM2.5 LC,0.823564,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC2 PM2.5 LC,0.108128,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC3 PM2.5 LC,0.010282,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Soil PM2.5 LC,0.571042,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC CSN_Rev Unadjusted PM2.5 LC TOT,2.349333,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC CSN_Rev Unadjusted PM2.5 LC TOT,0.499897,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC CSN_Rev Unadjusted PM2.5 LC TOR,2.17141,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC1 CSN_Rev Unadjusted PM2.5 LC,0.120538,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC2 CSN_Rev Unadjusted PM2.5 LC,0.619462,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC3 CSN_Rev Unadjusted PM2.5 LC,0.796538,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC4 CSN_Rev Unadjusted PM2.5 LC,0.364231,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OP CSN_Rev Unadjusted PM2.5 LC TOR,0.270692,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OP PM2.5 LC TOT,0.441179,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC CSN_Rev Unadjusted PM2.5 LC TOR,0.677769,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC PM2.5 LC TOT,0.499897,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OC PM2.5 LC TOT,2.202868,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC1 CSN_Rev Unadjusted PM2.5 LC,0.826065,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC2 CSN_Rev Unadjusted PM2.5 LC,0.112691,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,EC3 CSN_Rev Unadjusted PM2.5 LC,0.009836,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,OP CSN_Rev Unadjusted PM2.5 LC TOT,0.448692,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Reconstructed Mass PM2.5 LC,8.791474,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
32.789565,-116.944308,Sulfate PM2.5 LC,0.947255,Micrograms/cubic meter (LC),El Cajon - Lexington Elementary School,533 First Street,El Cajon,San Diego
33.130897,-117.272389,Lead (TSP) LC,0.01225,Micrograms/cubic meter (LC),Palomar Airport,2192 Palomar Airport Rd.,Carlsbad,San Diego
33.130897,-117.272389,Average Ambient Temperature,13.1625,Degrees Centigrade,Palomar Airport,2192 Palomar Airport Rd.,Carlsbad,San Diego
33.130897,-117.272389,Average Ambient Pressure,755.25,Millimeters (mercury),Palomar Airport,2192 Palomar Airport Rd.,Carlsbad,San Diego
32.710177,-117.142665,Chromium VI (TSP) STP,0.0,Micrograms/cubic meter (25 C),San Diego - Sherman Elementary School,450B 24th Street,San Diego,San Diego
33.362593,-117.09023,Ozone,0.037663,Parts per million,Pala Airpad,"10848 HWY 76, PALA, CA 92059",Pala,San Diego
33.362593,-117.09023,PM2.5 - Local Conditions,7.506328,Micrograms/cubic meter (LC),Pala Airpad,"10848 HWY 76, PALA, CA 92059",Pala,San Diego
33.273501,-116.857087,PM2.5 Raw Data,9.565897,Micrograms/cubic meter (LC),LJA1,"22000 HWY 76, PAUMA VALLEY, CA 92061",,San Diego
32.750451,-116.331559,PM10 - LC,9.34849,Micrograms/cubic meter (LC),,97 CROSS RD,Boulevard,San Diego
32.725189,-116.36441,Ozone,0.061405,Parts per million,La Posta Band of Indians,8 Crestwood Rd,Boulevard,San Diego
37.765946,-122.399044,Antimony (TSP) STP,0.001093,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Arsenic (TSP) STP,0.00087,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Beryllium (TSP) STP,0.152,Nanograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Cadmium (TSP) STP,0.00065,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Chromium (TSP) STP,0.004816,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Cobalt (TSP) STP,0.00065,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Copper (TSP) STP,0.009563,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Chromium VI (TSP) STP,0.0,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Iron (TSP) STP,0.356938,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Lead (TSP) STP,0.002278,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Manganese (TSP) STP,0.005875,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Molybdenum (TSP) STP,0.00065,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Nickel (TSP) STP,0.001518,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Selenium (TSP) STP,0.00165,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Tin (TSP) STP,0.001313,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Titanium (TSP) STP,0.012063,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Vanadium (TSP) STP,0.00104,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Zinc (TSP) STP,0.025375,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Strontium (TSP) STP,0.006112,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Zirconium (TSP) STP,0.001313,Micrograms/cubic meter (25 C),San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,"1,3-Butadiene",0.104348,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Formaldehyde,1.02,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Acetaldehyde,0.626667,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Propionaldehyde,0.2,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Acrolein - Unverified,0.693913,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Butyraldehyde,0.2,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Hexanaldehyde,0.3,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Acetone,7.904348,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Methyl ethyl ketone,0.306667,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Acetonitrile,0.3,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Acrylonitrile,0.5,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Dichloromethane,0.104348,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Chloroform,0.0,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Carbon tetrachloride,0.1,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Trichlorofluoromethane,0.204348,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Methyl chloroform,0.0,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Tetrachloroethylene,0.0,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Bromomethane,0.0,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,"1,1,2-Trichloro-1,2,2-trifluoroethane",0.104348,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Dichlorodifluoromethane,0.495652,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Trichloroethylene,0.02,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,"trans-1,3-Dichloropropene",0.15,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,"cis-1,3-Dichloropropene",0.15,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,m/p Xylene,0.8,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Benzene,0.421739,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Toluene,0.773913,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Ethylbenzene,0.8,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,o-Xylene,0.4,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.765946,-122.399044,Styrene,0.4,Parts per billion Carbon,San Francisco,10 ARKANSAS ST.,San Francisco,San Francisco
37.961578,-121.281414,Nitric oxide (NO),4.556292,Parts per billion,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Nitrogen dioxide (NO2),15.033889,Parts per billion,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Oxides of nitrogen (NOx),12.420299,Parts per billion,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,"1,3-Butadiene",0.173913,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Acrolein - Unverified,0.725217,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Acetone,9.26087,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Acetonitrile,0.3,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Acrylonitrile,0.5,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Dichloromethane,0.104348,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Chloroform,0.0,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Carbon tetrachloride,0.1,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Trichlorofluoromethane,0.213043,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Methyl chloroform,0.0,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Tetrachloroethylene,0.004348,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Bromomethane,0.0,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,"1,1,2-Trichloro-1,2,2-trifluoroethane",0.104348,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Dichlorodifluoromethane,0.495652,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Trichloroethylene,0.02,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,"trans-1,3-Dichloropropene",0.15,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,"cis-1,3-Dichloropropene",0.15,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Ozone,0.041354,Parts per million,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,m/p Xylene,1.186957,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Benzene,0.904348,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Toluene,1.582609,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Ethylbenzene,0.8,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,o-Xylene,0.507826,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Styrene,0.4,Parts per billion Carbon,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Wind Speed - Scalar,3.124592,Knots,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Wind Speed - Resultant,2.88124,Knots,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
37.961578,-121.281414,Wind Direction - Resultant,244.485878,Degrees Compass,Stockton - University Park,"702 N Aurora Street, Stockton, CA 95202",Stockton,San Joaquin
